id,edad,escuela,genero,grado,loID,problema,respuesta,respuestaJ,tiempo,tipo,userID
-LaQdrn8Zqe7mbabboEH,8,Hartford International School,0,3,2,8+21=?,29,29,6.806800842285156,1,-LaQdV8e8AQiNrANsIx2
-LaQds-ybisP8DssTYk0,8,Hartford International School,1,3,1,1+10=?,11,11,2.707592010498047,1,-LaQdlRnc-1LgP-EJFtp
-LaQdsgZ9eKqfjLCd5yw,8,Hartford International School,1,3,1,3+10=?,13,13,2.7907733917236333,1,-LaQdlRnc-1LgP-EJFtp
-LaQdspujqBHIhIJ93Mn,8,Hartford International School,0,3,4,25+25=?,50,50,4.4614667892456055,1,-LaQd9XtrbmSkZKvmIJz
-LaQdsxk9iZ8uzp39hwW,8,Hartford International School,0,3,2,3+30=?,33,33,4.788703918457031,1,-LaQdV8e8AQiNrANsIx2
-LaQdtNg30EZuqycgnpo,8,Hartford International School,1,3,1,5+10=?,15,15,2.82464599609375,1,-LaQdlRnc-1LgP-EJFtp
-LaQdtQYYPWNsHpPxcUl,8,Hartford International School,1,3,2,3+30=?,33,33,7.704029083251952,1,-LaQd3FFlxB-434Ndy6V
-LaQdtqvwCAdl8Xb0_YV,8,Hartford International School,1,3,2,3+30=?,33,33,16.697734832763672,1,-LaQdEFbYSIRH12gBSQs
-LaQdu57AQn-msFEQ78e,8,Hartford International School,1,3,1,7+10=?,17,17,2.9075183868408203,1,-LaQdlRnc-1LgP-EJFtp
-LaQduPmn3jl2gvobejF,8,Hartford International School,0,3,3,13+10=?,23,23,5.9562950134277335,1,-LaQdV8e8AQiNrANsIx2
-LaQduy-fghcyMZa1kjM,8,Hartford International School,1,3,1,0+10=?,10,10,3.5767173767089844,1,-LaQdlRnc-1LgP-EJFtp
-LaQdvwUXy5YRN9kyUy5,8,Hartford International School,1,3,3,22+10=?,32,32,65.40036010742189,1,-LaQd0ZX-FR_DekKJ8U4
-LaQdwEIEmS1Fc5wae3R,8,Hartford International School,0,3,3,22+10=?,32,32,7.457160949707031,1,-LaQdV8e8AQiNrANsIx2
-LaQdx8YxjTFj-TtDeUW,8,Hartford International School,0,3,4,17+25=?,42,42,63.34345626831055,1,-LaQd2RfkDQ1h6jJPxe-
-LaQdxaAIh_wQ4waX4qi,8,Hartford International School,0,3,3,17+10=?,27,27,5.555461883544922,1,-LaQdV8e8AQiNrANsIx2
-LaQdyA32dO4ZUG9MapM,8,Hartford International School,1,3,2,2+12=?,14,14,13.119609832763672,1,-LaQdlRnc-1LgP-EJFtp
-LaQdyD6Rjxm4Aji8-XJ,8,Hartford International School,0,3,4,42+35=?,77,62,22.026893615722656,1,-LaQd9XtrbmSkZKvmIJz
-LaQdyEKdVke2xUlYHsZ,8,Hartford International School,0,3,4,17+25=?,42,34,31.83703994750977,1,-LaQdJVkNBVmdvH89mkO
-LaQdyGKSVy_iiDU24OG,8,Hartford International School,0,3,3,13+10=?,23,23,61.752037048339844,1,-LaQd7hPXBxlsRGZ7EI-
-LaQdyU3Mn3zZRsoaA6J,8,Hartford International School,1,3,3,13+10=?,23,23,20.706581115722656,1,-LaQd3FFlxB-434Ndy6V
-LaQdybUGUTTVfsrlLMy,8,Hartford International School,1,3,2,6+11=?,17,17,59.06364059448242,1,-LaQdDBQ2pWkXJEqEIM5
-LaQdz7uWJuShRP3mAo7,8,Hartford International School,0,3,3,33+10=?,43,43,6.3122901916503915,1,-LaQdV8e8AQiNrANsIx2
-LaQdzR_jqkmYXLipInW,8,Hartford International School,0,3,4,25+25=?,50,50,9.395111083984377,1,-LaQd2RfkDQ1h6jJPxe-
-LaQdzuodxkCQH1XAShV,8,Hartford International School,0,3,3,22+10=?,32,38,6.751548767089844,1,-LaQd7hPXBxlsRGZ7EI-
-LaQe-PwoFj_8yAsqLgI,8,Hartford International School,1,3,2,7+17=?,24,20,7.387737274169923,1,-LaQdDBQ2pWkXJEqEIM5
-LaQe-XO91kRZ_7vxs2j,8,Hartford International School,0,3,3,40+10=?,50,50,5.722123146057129,1,-LaQdV8e8AQiNrANsIx2
-LaQe0bu1YThXdYrs8ea,8,Hartford International School,0,3,4,46+37=?,83,67,13.93802261352539,1,-LaQd9XtrbmSkZKvmIJz
-LaQe0q9TjIT_Jy5CHPh,8,Hartford International School,0,3,4,25+25=?,50,50,14.760238647460938,1,-LaQdJVkNBVmdvH89mkO
-LaQe1aoRg-VormxOSru,8,Hartford International School,1,3,3,22+10=?,32,32,16.865524291992188,1,-LaQd3FFlxB-434Ndy6V
-LaQe2bCSOtxJewTyT4y,8,Hartford International School,0,3,4,42+35=?,77,77,64.99710083007811,1,-LaQd-bEsaUnPGhsoqFp
-LaQe2f8E0UpJINtmSYX,8,Hartford International School,0,3,4,42+35=?,77,77,7.486851692199707,1,-LaQdJVkNBVmdvH89mkO
-LaQe3rxTcBAX8g182O3,8,Hartford International School,0,3,0,1+3=?,4,4,5.869771480560303,1,-LaQe2AKh21uSY3_qwm4
-LaQe4lV-0q3WtHgHUPX,8,Hartford International School,1,3,3,17+10=?,27,27,12.96820831298828,1,-LaQd3FFlxB-434Ndy6V
-LaQe4n-STqeEXK957KC,8,Hartford International School,0,3,0,4+2=?,6,6,3.777598857879639,1,-LaQe2AKh21uSY3_qwm4
-LaQe4zvuIg5aylMvM7q,8,Hartford International School,0,3,4,42+35=?,77,77,26.84011650085449,1,-LaQd2RfkDQ1h6jJPxe-
-LaQe593ZhRRKXw809rK,8,Hartford International School,1,3,2,8+21=?,29,29,23.49755096435547,1,-LaQdDBQ2pWkXJEqEIM5
-LaQe5qc5s2pQG55MSTs,8,Hartford International School,0,3,4,61+39=?,100,80,21.41170692443848,1,-LaQd9XtrbmSkZKvmIJz
-LaQe667-An3GB_u89kv,8,Hartford International School,0,3,3,17+10=?,27,27,29.45612144470215,1,-LaQd7hPXBxlsRGZ7EI-
-LaQe6DA2p9mwRDFLkDS,8,Hartford International School,0,3,4,46+37=?,83,83,64.36583709716797,1,-LaQcyIJiX_EPOxfW_Ma
-LaQe6_6CiD-U97EnupM,8,Hartford International School,0,3,0,4+3=?,7,7,7.304287910461426,1,-LaQe2AKh21uSY3_qwm4
-LaQe77VRYw9tcjfK0lK,8,Hartford International School,0,3,4,46+37=?,83,67,8.740478515625,1,-LaQd2RfkDQ1h6jJPxe-
-LaQe7A5_CgO3-bL2djm,8,Hartford International School,0,3,4,17+25=?,42,-,31.281795501708984,1,-LaQdV8e8AQiNrANsIx2
-LaQe7CnaowsmSOXkvIQ,8,Hartford International School,0,3,3,33+10=?,43,43,4.524566650390625,1,-LaQd7hPXBxlsRGZ7EI-
-LaQe7DBheavmhuioWKz,8,Hartford International School,1,3,2,3+30=?,33,33,8.455913543701174,1,-LaQdDBQ2pWkXJEqEIM5
-LaQe7P8NIfjG_XKfS44,8,Hartford International School,0,3,0,3+1=?,4,4,3.393396377563477,1,-LaQe2AKh21uSY3_qwm4
-LaQe7hetLlvtKZEwRXx,8,Hartford International School,0,3,4,46+37=?,83,-,20.890369415283203,1,-LaQd-bEsaUnPGhsoqFp
-LaQe7yEOtRaTUDjcznV,8,Hartford International School,0,3,3,40+10=?,50,50,3.10050106048584,1,-LaQd7hPXBxlsRGZ7EI-
-LaQe8yFl0lEVwxAxOqg,8,Hartford International School,1,3,3,13+10=?,23,27,65.99899291992189,1,-LaQdEFbYSIRH12gBSQs
-LaQe9RCkgI5osC7ChUQ,8,Hartford International School,0,3,0,6+4=?,10,10,8.323963165283201,1,-LaQe2AKh21uSY3_qwm4
-LaQe9x-YsGjhKEXkhyd,8,Hartford International School,0,3,4,46+37=?,83,83,29.81464385986328,1,-LaQdJVkNBVmdvH89mkO
-LaQeA2tIyQzTTXZ3Zsl,8,Hartford International School,0,3,1,1+10=?,11,11,2.5402183532714844,1,-LaQe2AKh21uSY3_qwm4
-LaQeA8H3zq-ZfIs10XH,8,Hartford International School,0,3,4,17+25=?,42,42,8.898160934448242,1,-LaQd7hPXBxlsRGZ7EI-
-LaQeAFgvQuGrAyY-de8,8,Hartford International School,0,3,4,25+25=?,50,60,12.645843505859375,1,-LaQdV8e8AQiNrANsIx2
-LaQeAfQF4NG1mJmi1lz,8,Hartford International School,0,3,4,61+39=?,100,100,14.522884368896484,1,-LaQd2RfkDQ1h6jJPxe-
-LaQeAgM0dVx_R1Xfjx6,8,Hartford International School,0,3,1,3+10=?,13,13,2.5909652709960938,1,-LaQe2AKh21uSY3_qwm4
-LaQeAkmLipHQTYyhxxf,8,Hartford International School,1,3,3,33+10=?,43,43,24.533775329589844,1,-LaQd3FFlxB-434Ndy6V
-LaQeBEuLf6GcGmoIP8a,8,Hartford International School,1,3,2,6+11=?,17,17,57.65422058105469,1,-LaQdlRnc-1LgP-EJFtp
-LaQeBJ4m1l0bk8JH7OK,8,Hartford International School,0,3,1,5+10=?,15,15,2.540351867675781,1,-LaQe2AKh21uSY3_qwm4
-LaQeBTrPukiAtjX3Euz,8,Hartford International School,1,3,3,17+10=?,27,27,67.70505523681639,1,-LaQd0ZX-FR_DekKJ8U4
-LaQeBePF8_8T4jl8Bj2,8,Hartford International School,0,3,4,61+39=?,100,100,22.272048950195312,1,-LaQcyIJiX_EPOxfW_Ma
-LaQeBs63eNX6MrZgK5U,8,Hartford International School,0,3,1,7+10=?,17,17,2.306831359863281,1,-LaQe2AKh21uSY3_qwm4
-LaQeC2u1ttYcGt-xGGN,8,Hartford International School,0,3,4,42+35=?,77,77,7.363478183746338,1,-LaQdV8e8AQiNrANsIx2
-LaQeCEU54RBBJ7334k5,8,Hartford International School,0,3,4,61+39=?,100,100,18.537342071533203,1,-LaQd-bEsaUnPGhsoqFp
-LaQeCIRglyoj7A8oFsH,8,Hartford International School,0,3,4,61+39=?,100,120,9.62640380859375,1,-LaQdJVkNBVmdvH89mkO
-LaQeCKt08OZFXDjoSSy,8,Hartford International School,0,3,4,25+25=?,50,50,8.998884201049805,1,-LaQd7hPXBxlsRGZ7EI-
-LaQeCSh7c-Ng7_MTRF4,8,Hartford International School,0,3,1,0+10=?,10,10,2.406562805175781,1,-LaQe2AKh21uSY3_qwm4
-LaQeCux-TZ4hj8tXDnS,8,Hartford International School,0,3,4,46+37=?,83,-,3.520073413848877,1,-LaQdV8e8AQiNrANsIx2
-LaQeD4Pnz4b4_1Sho_W,8,Hartford International School,0,3,2,2+12=?,14,14,2.540977478027344,1,-LaQe2AKh21uSY3_qwm4
-LaQeEJ0wFKXoWQadg7T,8,Hartford International School,0,3,2,6+11=?,17,17,5.030933380126953,1,-LaQe2AKh21uSY3_qwm4
-LaQeEVbm9_CkSrm_MtI,8,Hartford International School,0,3,4,61+39=?,100,100,6.506674766540527,1,-LaQdV8e8AQiNrANsIx2
-LaQeEm_FMXK9Ox3FG1q,8,Hartford International School,1,3,2,7+17=?,24,24,14.491941452026367,1,-LaQdlRnc-1LgP-EJFtp
-LaQeFpRgY_oPuzrmMmT,8,Hartford International School,0,3,2,7+17=?,24,24,6.234844207763673,1,-LaQe2AKh21uSY3_qwm4
-LaQeG0UACmj9U_ky2rI,8,Hartford International School,1,3,3,33+10=?,43,43,18.600849151611328,1,-LaQd0ZX-FR_DekKJ8U4
-LaQeGIvcv_iqqoNUan0,8,Hartford International School,1,3,3,40+10=?,50,50,22.715442657470703,1,-LaQd3FFlxB-434Ndy6V
-LaQeI6NyyxiBss-yoEH,8,Hartford International School,1,3,2,8+21=?,29,29,13.62071418762207,1,-LaQdlRnc-1LgP-EJFtp
-LaQeIEmbs6wUGt5HNni,8,Hartford International School,0,3,2,8+21=?,29,29,9.869508743286133,1,-LaQe2AKh21uSY3_qwm4
-LaQeItWMdfXsH597QTP,8,Hartford International School,1,3,2,3+30=?,33,33,3.209091186523437,1,-LaQdlRnc-1LgP-EJFtp
-LaQeJ5cf9wG-iI8ZAXz,8,Hartford International School,0,3,2,3+30=?,33,33,3.5097246170043945,1,-LaQe2AKh21uSY3_qwm4
-LaQeJf89HJ65OCEIlSr,8,Hartford International School,1,3,3,13+10=?,23,23,3.1749000549316406,1,-LaQdlRnc-1LgP-EJFtp
-LaQeJfTRcHWsr19S3cL,8,Hartford International School,1,3,3,40+10=?,50,50,14.973346710205078,1,-LaQd0ZX-FR_DekKJ8U4
-LaQeJjbst8uMZL_Shz0,8,Hartford International School,1,3,3,13+10=?,23,23,51.27629470825195,1,-LaQdDBQ2pWkXJEqEIM5
-LaQeKaUK6XMUF0nDWFd,8,Hartford International School,0,3,3,13+10=?,23,23,6.134349822998048,1,-LaQe2AKh21uSY3_qwm4
-LaQeKeO05ZEJaOBtlMv,8,Hartford International School,0,3,4,42+35=?,77,-,34.074249267578125,1,-LaQd7hPXBxlsRGZ7EI-
-LaQeL-1-9S2rNHlH6G9,8,Hartford International School,1,3,3,22+10=?,32,32,5.4320030212402335,1,-LaQdlRnc-1LgP-EJFtp
-LaQeLaHPl2BC23Fh_r5,8,Hartford International School,1,3,0,1+3=?,4,4,4.917506217956543,1,-LaQeK6ivLx7BdJKQfxx
-LaQeM9VB31kvtoLr6Ic,8,Hartford International School,0,3,3,22+10=?,32,32,6.4016380310058585,1,-LaQe2AKh21uSY3_qwm4
-LaQeMJ_2Mcas3DezVoI,8,Hartford International School,1,3,4,17+25=?,42,42,24.616153717041016,1,-LaQd3FFlxB-434Ndy6V
-LaQeMZW7n2HXGKNhQPA,8,Hartford International School,1,3,3,17+10=?,27,27,6.4337158203125,1,-LaQdlRnc-1LgP-EJFtp
-LaQeM_Ae1oGULY8gVXH,8,Hartford International School,0,3,0,1+3=?,4,4,2.5768518447875977,1,-LaQeLfCb3G2hmwgsL9f
-LaQeNEiQHK8frlSxoT5,8,Hartford International School,0,3,3,17+10=?,27,27,4.429695129394531,1,-LaQe2AKh21uSY3_qwm4
-LaQeNG15roJ959Jn2X8,8,Hartford International School,0,3,0,4+2=?,6,6,2.8076601028442383,1,-LaQeLfCb3G2hmwgsL9f
-LaQeNpCZJrOPn7rhB3E,8,Hartford International School,1,3,3,33+10=?,43,43,5.164043426513672,1,-LaQdlRnc-1LgP-EJFtp
-LaQeNsjNLVMuLIty-Xf,8,Hartford International School,0,3,0,4+3=?,7,7,2.540363311767578,1,-LaQeLfCb3G2hmwgsL9f
-LaQeOZL5oTmsvZq-mud,8,Hartford International School,0,3,3,33+10=?,43,43,5.415252685546875,1,-LaQe2AKh21uSY3_qwm4
-LaQeOaq9-QsEqzXxo7Y,8,Hartford International School,1,3,3,40+10=?,50,40,3.175628662109375,1,-LaQdlRnc-1LgP-EJFtp
-LaQeOeJdHo7CR_ZwCci,8,Hartford International School,0,3,0,3+1=?,4,4,3.1750154495239262,1,-LaQeLfCb3G2hmwgsL9f
-LaQePCJ1wjVUCo_k27t,8,Hartford International School,0,3,0,6+4=?,10,10,2.2565221786499023,1,-LaQeLfCb3G2hmwgsL9f
-LaQePN_AZMzi0W8yL_U,8,Hartford International School,1,3,0,4+2=?,6,6,15.509175300598145,1,-LaQeK6ivLx7BdJKQfxx
-LaQePko1lqR61fYz-qy,8,Hartford International School,0,3,1,1+10=?,11,11,2.2727718353271484,1,-LaQeLfCb3G2hmwgsL9f
-LaQePswz31iBJLNcFS-,8,Hartford International School,0,3,3,40+10=?,50,50,5.415790557861328,1,-LaQe2AKh21uSY3_qwm4
-LaQeQ8YJ6CtgC46xtdH,8,Hartford International School,1,3,4,25+25=?,50,50,15.676376342773438,1,-LaQd3FFlxB-434Ndy6V
-LaQeQPsGWIabO042126,8,Hartford International School,0,3,1,3+10=?,13,13,2.690866470336914,1,-LaQeLfCb3G2hmwgsL9f
-LaQeQUjH9VmldSY33DX,1,Hartford International School,0,1,0,1+3=?,4,3,5.981566429138184,1,-LaQeOp6odAIF4pqwukM
-LaQeQzPB48oNBbR5RAT,1,Hartford International School,0,1,0,4+2=?,6,-,2.02664566040039,1,-LaQeOp6odAIF4pqwukM
-LaQeR590KLopbkIF1dw,8,Hartford International School,1,3,3,22+10=?,32,32,30.10165023803711,1,-LaQdDBQ2pWkXJEqEIM5
-LaQeRBKOshhPhMgq5aA,1,Hartford International School,0,1,0,4+3=?,7,-,0.827855110168457,1,-LaQeOp6odAIF4pqwukM
-LaQeRHxjuOyRycymPLZ,8,Hartford International School,1,3,3,22+10=?,32,32,75.03775024414062,1,-LaQdEFbYSIRH12gBSQs
-LaQeRJLaNUFEPe7qwSm,8,Hartford International School,1,3,0,4+3=?,7,8,7.921497344970702,1,-LaQeK6ivLx7BdJKQfxx
-LaQeRKZwMtEOfjAQ-wu,1,Hartford International School,0,1,0,3+1=?,4,-,0.5913228988647461,1,-LaQeOp6odAIF4pqwukM
-LaQeRSCIyScTD5dvUO8,8,Hartford International School,0,3,1,5+10=?,15,15,4.244667053222656,1,-LaQeLfCb3G2hmwgsL9f
-LaQeRwfA40N0BhvAckx,8,Hartford International School,1,3,4,42+35=?,77,62,7.3565921783447275,1,-LaQd3FFlxB-434Ndy6V
-LaQeS0-XNPW04V6y_3q,8,Hartford International School,1,3,0,3+1=?,4,4,2.8578243255615234,1,-LaQeK6ivLx7BdJKQfxx
-LaQeS1nIU2EVx_mlP65,8,Hartford International School,0,3,1,7+10=?,17,17,2.4064998626708984,1,-LaQeLfCb3G2hmwgsL9f
-LaQeSEODhi2Z-SoHzq4,8,Hartford International School,0,3,4,17+25=?,42,50,9.627304077148438,1,-LaQe2AKh21uSY3_qwm4
-LaQeSOkP8SE40Fzonxt,8,Hartford International School,0,3,4,46+37=?,83,-,31.703289031982425,1,-LaQd7hPXBxlsRGZ7EI-
-LaQeSUKFS14FiO24sf0,10,Hartford International School,0,3,0,1+3=?,4,4,7.0372376441955575,1,-LaQeQUP0UsRYwXKNEf9
-LaQeT9CQhpa4Mc-7TbV,8,Hartford International School,0,3,4,61+39=?,100,120,3.10040283203125,1,-LaQd7hPXBxlsRGZ7EI-
-LaQeTAeXoKZdDtOY78A,8,Hartford International School,0,3,1,0+10=?,10,10,4.663087844848633,1,-LaQeLfCb3G2hmwgsL9f
-LaQeTklhik2fzBzbQsK,8,Hartford International School,0,3,2,2+12=?,14,14,2.3728466033935547,1,-LaQeLfCb3G2hmwgsL9f
-LaQeU6Xt6_fGhgYZI7E,10,Hartford International School,0,3,0,4+2=?,6,6,6.6679749488830575,1,-LaQeQUP0UsRYwXKNEf9
-LaQeUJFjQFPLotYn6sa,8,Hartford International School,0,3,2,6+11=?,17,17,2.272811889648437,1,-LaQeLfCb3G2hmwgsL9f
-LaQeUM9eHf1Bx0u3aYS,8,Hartford International School,1,3,0,6+4=?,10,10,9.609766006469727,1,-LaQeK6ivLx7BdJKQfxx
-LaQeUnvtNu-RorBZdqp,8,Hartford International School,0,3,4,25+25=?,50,60,10.530170440673828,1,-LaQe2AKh21uSY3_qwm4
-LaQeUwESKim9HSM8GYt,8,Hartford International School,1,3,1,1+10=?,11,11,2.37307357788086,1,-LaQeK6ivLx7BdJKQfxx
-LaQeV5CofcJ6fcozCg9,10,Hartford International School,0,3,0,4+3=?,7,7,4.0115270614624015,1,-LaQeQUP0UsRYwXKNEf9
-LaQeVWosagZFHpRJOS9,8,Hartford International School,1,3,1,3+10=?,13,13,2.406436920166016,1,-LaQeK6ivLx7BdJKQfxx
-LaQeVeu-jLJlvccqb8p,8,Hartford International School,1,3,3,17+10=?,27,27,18.73421859741211,1,-LaQdDBQ2pWkXJEqEIM5
-LaQeVgNwmT4292uJNEs,8,Hartford International School,0,3,0,1+3=?,4,4,8.024810791015625,1,-LaQeTS1R2LSdYfDTNlV
-LaQeW5f73Zf8vnz2b8g,8,Hartford International School,1,3,1,5+10=?,15,15,2.356353759765625,1,-LaQeK6ivLx7BdJKQfxx
-LaQeWbmxRToeR9r7DLn,8,Hartford International School,0,3,2,7+17=?,24,24,9.442276000976562,1,-LaQeLfCb3G2hmwgsL9f
-LaQeWn983DYGdD8djyH,8,Hartford International School,1,3,4,46+37=?,83,-,19.870412826538086,1,-LaQd3FFlxB-434Ndy6V
-LaQeWpPK_MHikiY97EZ,8,Hartford International School,1,3,1,7+10=?,17,17,2.991729736328125,1,-LaQeK6ivLx7BdJKQfxx
-LaQeX25FwPU5yF3DvyE,8,Hartford International School,1,3,4,17+25=?,42,42,34.56389617919922,1,-LaQdlRnc-1LgP-EJFtp
-LaQeXIUjf5vq19OSJov,8,Hartford International School,0,3,4,42+35=?,77,77,10.208138465881348,1,-LaQe2AKh21uSY3_qwm4
-LaQeXLuUY-1nyGPZ6IZ,8,Hartford International School,0,3,0,4+2=?,6,6,6.8186540603637695,1,-LaQeTS1R2LSdYfDTNlV
-LaQeXQHfb1SSdbv9K8E,10,Hartford International School,0,3,0,3+1=?,4,4,9.542377471923828,1,-LaQeQUP0UsRYwXKNEf9
-LaQeXaU_prrdEBgzKqI,8,Hartford International School,1,3,1,0+10=?,10,10,3.1418418884277344,1,-LaQeK6ivLx7BdJKQfxx
-LaQeXoVkF5gVXer2Kzr,8,Hartford International School,1,3,3,17+10=?,27,32,26.72638702392578,1,-LaQdEFbYSIRH12gBSQs
-LaQeY8UKGWPTn3_MoIr,8,Hartford International School,1,3,2,2+12=?,14,12,2.2396202087402344,1,-LaQeK6ivLx7BdJKQfxx
-LaQeYEC7tku4ydX3bP5,8,Hartford International School,0,3,2,8+21=?,29,29,6.618633270263673,1,-LaQeLfCb3G2hmwgsL9f
-LaQeYOlGUUmrJP7SbFg,8,Hartford International School,1,3,4,61+39=?,100,-,6.5685157775878915,1,-LaQd3FFlxB-434Ndy6V
-LaQeYWaFWYFXA2sjDxh,8,Hartford International School,0,3,0,4+3=?,7,7,4.779946327209473,1,-LaQeTS1R2LSdYfDTNlV
-LaQeYnV0dnYugNkITFZ,8,Hartford International School,0,3,2,3+30=?,33,33,2.322948455810547,1,-LaQeLfCb3G2hmwgsL9f
-LaQeZ6PJ_fYmzpxha5e,1,Hartford International School,0,1,0,6+4=?,10,-,3.1265430450439453,1,-LaQeOp6odAIF4pqwukM
-LaQeZ7U8X0I_L3BoWfh,8,Hartford International School,0,3,4,46+37=?,83,83,7.488037109375,1,-LaQe2AKh21uSY3_qwm4
-LaQeZ8ZSmcvj9vHNpS4,8,Hartford International School,0,3,0,3+1=?,4,4,2.5571956634521484,1,-LaQeTS1R2LSdYfDTNlV
-LaQeZMWPIgp1U5r-Feo,8,Hartford International School,1,3,4,17+25=?,42,42,64.2459716796875,1,-LaQd0ZX-FR_DekKJ8U4
-LaQeZPADlAoMzme4C0b,8,Hartford International School,0,3,3,13+10=?,23,23,2.4731597900390625,1,-LaQeLfCb3G2hmwgsL9f
-LaQeZgjMAUrzOre8ea7,10,Hartford International School,0,3,0,6+4=?,10,10,9.30889129638672,1,-LaQeQUP0UsRYwXKNEf9
-LaQeZmBLv0_uAX789or,8,Hartford International School,1,3,2,6+11=?,17,17,6.699962615966798,1,-LaQeK6ivLx7BdJKQfxx
-LaQe__qDeBHBzQVQwB5,1,Hartford International School,0,1,1,1+10=?,11,-,6.046414375305176,1,-LaQeOp6odAIF4pqwukM
-LaQe_ml3zmE6sECYbOs,1,Hartford International School,0,1,1,3+10=?,13,-,0.8273086547851562,1,-LaQeOp6odAIF4pqwukM
-LaQe_sm7J6jxHbRjTVj,10,Hartford International School,0,3,1,1+10=?,11,11,4.863533020019531,1,-LaQeQUP0UsRYwXKNEf9
-LaQe_x3rRiJzWffIVpG,1,Hartford International School,0,1,1,5+10=?,15,-,0.6592044830322266,1,-LaQeOp6odAIF4pqwukM
-LaQea2EFwfwnluJF1i1,8,Hartford International School,0,3,4,61+39=?,100,120,7.8553409576416025,1,-LaQe2AKh21uSY3_qwm4
-LaQea65SHZSFhLhkp_c,1,Hartford International School,0,1,1,7+10=?,17,-,0.6412887573242188,1,-LaQeOp6odAIF4pqwukM
-LaQeaHygjOVhfH-WPEr,1,Hartford International School,0,1,1,0+10=?,10,-,0.7601070404052734,1,-LaQeOp6odAIF4pqwukM
-LaQeaOtDYaaeMtW1ugT,8,Hartford International School,1,3,2,7+17=?,24,24,6.635331153869629,1,-LaQeK6ivLx7BdJKQfxx
-LaQeaUwtN5JyRUGVWFh,1,Hartford International School,0,1,2,2+12=?,14,-,0.8274955749511719,1,-LaQeOp6odAIF4pqwukM
-LaQeaYkYuJh_bVwc47u,8,Hartford International School,0,3,3,22+10=?,32,32,8.80767822265625,1,-LaQeLfCb3G2hmwgsL9f
-LaQeadp9dLJy0FPOmZu,10,Hartford International School,0,3,1,3+10=?,13,13,3.1420555114746094,1,-LaQeQUP0UsRYwXKNEf9
-LaQeafWIWnQuZ3ESmTv,1,Hartford International School,0,1,2,6+11=?,17,-,0.7431678771972656,1,-LaQeOp6odAIF4pqwukM
-LaQeaiS8OVPvND6XmTO,8,Hartford International School,1,3,4,25+25=?,50,40,9.659549713134766,1,-LaQd0ZX-FR_DekKJ8U4
-LaQeb2HhWbzDYJ6hXy1,1,Hartford International School,0,1,2,7+17=?,24,-,1.5195064544677734,1,-LaQeOp6odAIF4pqwukM
-LaQebChzthffgXXSrOx,8,Hartford International School,1,3,4,25+25=?,50,50,21.157955169677734,1,-LaQdlRnc-1LgP-EJFtp
-LaQebFh2B71jhHZntHw,1,Hartford International School,0,1,2,8+21=?,29,-,0.8624324798583984,1,-LaQeOp6odAIF4pqwukM
-LaQebSc8sGRcPgWyi6K,1,Hartford International School,0,1,2,3+30=?,33,-,0.8267841339111328,1,-LaQeOp6odAIF4pqwukM
-LaQebanENzdDT9qrdjT,8,Hartford International School,1,3,3,33+10=?,43,51,28.397010803222656,1,-LaQdDBQ2pWkXJEqEIM5
-LaQebbBQix2g0bc8J1X,10,Hartford International School,0,3,1,5+10=?,15,15,3.926891326904297,1,-LaQeQUP0UsRYwXKNEf9
-LaQeboCH038Y0TxxZwN,8,Hartford International School,0,3,3,17+10=?,27,27,5.147770881652832,1,-LaQeLfCb3G2hmwgsL9f
-LaQebpzE_kMVRH_SlJL,8,Hartford International School,1,3,4,42+35=?,77,77,4.579479217529297,1,-LaQd0ZX-FR_DekKJ8U4
-LaQec6LIWrdmRU6VJ5C,1,Hartford International School,0,1,3,13+10=?,23,-,2.6685771942138667,1,-LaQeOp6odAIF4pqwukM
-LaQecLOPzENVheFRwn_,1,Hartford International School,0,1,3,22+10=?,32,-,0.9629058837890624,1,-LaQeOp6odAIF4pqwukM
-LaQecUqoI4drVB8_XTD,10,Hartford International School,0,3,1,7+10=?,17,17,3.626518249511719,1,-LaQeQUP0UsRYwXKNEf9
-LaQecY__vsP7pE4CKoJ,1,Hartford International School,0,1,3,17+10=?,27,-,0.8445396423339844,1,-LaQeOp6odAIF4pqwukM
-LaQechBfQWtCup3WvEg,8,Hartford International School,0,3,0,1+3=?,4,4,9.755475997924805,1,-LaQea7DA-m6umPARBly
-LaQecjiIlDlqOkrQDPL,1,Hartford International School,0,1,3,33+10=?,43,-,0.7756023406982422,1,-LaQeOp6odAIF4pqwukM
-LaQeck0b_nuN5b9q57b,8,Hartford International School,1,3,2,8+21=?,29,29,9.609111785888672,1,-LaQeK6ivLx7BdJKQfxx
-LaQecuXlhURpgdnnKtp,1,Hartford International School,0,1,3,40+10=?,50,-,0.6937217712402344,1,-LaQeOp6odAIF4pqwukM
-LaQed1BrbI1hxXt8nu-,8,Hartford International School,1,3,3,40+10=?,50,60,5.84896183013916,1,-LaQdDBQ2pWkXJEqEIM5
-LaQed1WhlrlT4e7pw1x,8,Hartford International School,0,3,3,33+10=?,43,43,5.014212608337402,1,-LaQeLfCb3G2hmwgsL9f
-LaQed59oRXHBFjjSrZv,1,Hartford International School,0,1,4,17+25=?,42,-,0.7432518005371094,1,-LaQeOp6odAIF4pqwukM
-LaQed9fIobnmmmsPGbn,10,Hartford International School,0,3,1,0+10=?,10,10,2.7415008544921875,1,-LaQeQUP0UsRYwXKNEf9
