answerID;answerChangedCount;edad;escuela;genero;grado;loID;problema;respuesta;respuestaJ;tiempo;tipo;userID
¿-LcI0PNLxHIDqlwEtDtU;4;6;ColegiolaEnsenanza;1;2;0;4+2?;6;7;50,99753952;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNNtZD5gjZuYDAQ;1;6;ColegiolaEnsenanza;1;2;0;4+3?;7;6;2,730981827;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNNtZD5gjZuYDAR;1;6;ColegiolaEnsenanza;1;2;0;3+1?;4;4;2,144405365;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNPLFaXlvgIcOuo;1;6;ColegiolaEnsenanza;1;2;0;6+4?;10;10;2,194666862;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNQzJeqRswWN4Cs;2;6;ColegiolaEnsenanza;1;2;1;1+10?;11;13;9,180736542;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNRr2bUT_HELJmR;2;6;ColegiolaEnsenanza;1;2;1;3+10?;13;13;5,746591568;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNSKCIsGYXfDAzY;4;6;ColegiolaEnsenanza;1;2;1;5+10?;15;18;37,43571854;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNTjWS0B5A3wi11;2;6;ColegiolaEnsenanza;1;2;1;7+10?;17;20;32,06399918;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNUl4cIDqjt9ZG1;1;6;ColegiolaEnsenanza;1;2;1;0+10?;10;10;4,508480072;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNVQ-RXNjQUtpsS;1;6;ColegiolaEnsenanza;1;2;2;2+12?;14;12;3,202449799;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNWoOuTjbZTiiNq;1;6;ColegiolaEnsenanza;1;2;2;6+11?;17;14;5,312896729;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNXwmz91l9_Fjwu;1;6;ColegiolaEnsenanza;1;2;2;7+17?;24;20;3,084476471;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNYMCKkDe7fLj78;1;6;ColegiolaEnsenanza;1;2;2;8+21?;29;34;2,799274445;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNbTnIL6ugvxnzC;1;6;ColegiolaEnsenanza;1;2;2;3+30?;33;27;1,910327911;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNcKBLJ2r7dLRpz;1;6;ColegiolaEnsenanza;1;2;3;13+10?;23;23;2,594181299;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNd3N-nfMtaaiTh;1;6;ColegiolaEnsenanza;1;2;3;22+10?;32;38;1,961031437;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNeadnPpOHZwqSH;1;6;ColegiolaEnsenanza;1;2;3;17+10?;27;22;3,989099026;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNfBMKPCgnBmvk7;1;6;ColegiolaEnsenanza;1;2;3;33+10?;43;35;2,715270042;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNg_bYKUkDSjwWc;1;6;ColegiolaEnsenanza;1;2;3;40+10?;50;60;1,709608078;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNh9nD_BdWc1tno;1;6;ColegiolaEnsenanza;1;2;4;17+25?;42;42;1,709611893;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNibmRzCnZwJ-wz;1;6;ColegiolaEnsenanza;1;2;4;25+25?;50;40;1,273833275;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNj69jJv0TdDGpj;1;6;ColegiolaEnsenanza;1;2;4;42+35?;77;92;1,374389648;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNkUZlK8n1fVOkF;1;6;ColegiolaEnsenanza;1;2;4;46+37?;83;83;1,407922745;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNl8aOMrbBuWVTL;1;6;ColegiolaEnsenanza;1;2;4;61+39?;100;100;1,27381897;1;¿-LcI0PNKawf70VTf1UiB
¿-LcI0PNnYAJcCdcA___x;1;9;ColegiolaEnsenanza;1;1;0;1+3?;4;4;7,460240364;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PNodsdOUOh3-Aoc;1;9;ColegiolaEnsenanza;1;1;0;4+2?;6;6;5,294732094;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PNp2Urm5564NK42;1;9;ColegiolaEnsenanza;1;1;0;4+3?;7;7;16,22024155;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PNqhorWfonWAaS8;1;9;ColegiolaEnsenanza;1;1;0;3+1?;4;4;2,680753708;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PNukn75S5uJTW7R;1;9;ColegiolaEnsenanza;1;1;0;6+4?;10;10;34,62796402;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PNvZQskR5IOvRpY;2;9;ColegiolaEnsenanza;1;1;1;1+10?;11;11;4,810271263;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PNwZKtXrSMWTUqO;1;9;ColegiolaEnsenanza;1;1;1;3+10?;13;13;6,083019257;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PNxunO6tcxmtYEj;1;9;ColegiolaEnsenanza;1;1;1;5+10?;15;15;3,636520386;1;¿-LcI0PNmrbS20-AF0C6_
-LcI0PNyBakcuO-11lyq;1;9;ColegiolaEnsenanza;1;1;1;7+10?;17;17;11,37878799;1;¿-LcI0PNmrbS20-AF0C6_
-LcI0PNzxjz4SCN-2ylQ;1;9;ColegiolaEnsenanza;1;1;1;0+10?;10;10;4,205997467;1;¿-LcI0PNmrbS20-AF0C6_
-LcI0PO-f8qMH-vWdvLG;1;9;ColegiolaEnsenanza;1;1;2;2+12?;14;14;10,33931732;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PO01R8vq7O2__Rq;3;9;ColegiolaEnsenanza;1;1;2;6+11?;17;17;81,97634125;1;¿-LcI0PNmrbS20-AF0C6_
-LcI0PO1P05Uwci4tfc-;2;9;ColegiolaEnsenanza;1;1;2;7+17?;24;-;80,12281036;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PO2X45QmCGTDoR3;1;9;ColegiolaEnsenanza;1;1;2;8+21?;29;29;11,36049271;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PO4233zpITnwDcm;1;9;ColegiolaEnsenanza;1;1;2;3+30?;33;33;2,647781372;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PO5uCjzfJpgq4mK;1;9;ColegiolaEnsenanza;1;1;3;13+10?;23;23;6,199817657;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PO6iZId7D8ev4Y0;1;9;ColegiolaEnsenanza;1;1;3;22+10?;32;32;20,50530434;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PO77Nh6jVelOcQT;1;9;ColegiolaEnsenanza;1;1;3;17+10?;27;27;4,691868782;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PO8E5BIOBfYWZnA;1;9;ColegiolaEnsenanza;1;1;3;33+10?;43;43;7,673772812;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PO9IlHorSXTWTkj;1;9;ColegiolaEnsenanza;1;1;3;40+10?;50;50;5,176965714;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0PODPknDLKB7MKiv;1;9;ColegiolaEnsenanza;1;1;4;17+25?;42;34;20,76392746;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0POFvktAjVwgMUte;2;9;ColegiolaEnsenanza;1;1;4;25+25?;50;40;29,85604286;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0POGt08hD99dZxnX;1;9;ColegiolaEnsenanza;1;1;4;42+35?;77;-;38,75283813;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0POHXGbN_9osyQ1M;1;9;ColegiolaEnsenanza;1;1;4;46+37?;83;99;64,38873291;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0POIS4eT8i9eGeXU;1;9;ColegiolaEnsenanza;1;1;4;61+39?;100;100;30,66950035;1;¿-LcI0PNmrbS20-AF0C6_
¿-LcI0vkgY5F9LUuYpsrI;1;6;ColegiolaEnsenanza;0;1;0;1+3?;4;3;1,023371935;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vmc6_Rxv11Va_e0;1;6;ColegiolaEnsenanza;0;1;0;4+2?;6;6;0,200366497;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vmeRaliCwkqmi0J;1;6;ColegiolaEnsenanza;0;1;0;4+3?;7;6;0,184032321;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vmhJ-H_f2xqX4Ga;1;6;ColegiolaEnsenanza;0;1;0;3+1?;4;5;0,184001803;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vml4pK0X6U1w3oh;1;6;ColegiolaEnsenanza;0;1;0;6+4?;10;10;35,38171005;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vmosNaE83Et02jk;1;6;ColegiolaEnsenanza;0;1;1;1+10?;11;13;0,284389496;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vmqUacACf5nlXRz;1;6;ColegiolaEnsenanza;0;1;1;3+10?;13;13;0,200763702;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vmsIK8_alKmvgze;1;6;ColegiolaEnsenanza;0;1;1;5+10?;15;18;0,15045929;1;¿-LcI0vkGIjxwNrwpwDEZ
-LcI0vmv-1JgUYoULKTn;1;6;ColegiolaEnsenanza;0;1;1;7+10?;17;17;0,184093475;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vmx09PmLT307A6s;1;6;ColegiolaEnsenanza;0;1;1;0+10?;10;8;0,200756073;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vmzT--ZJbvAUXom;1;6;ColegiolaEnsenanza;0;1;2;2+12?;14;14;0,150558472;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vn1_2yx6TcHLa1O;1;6;ColegiolaEnsenanza;0;1;2;6+11?;17;20;0,200752258;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vn41FEwa_SBUUqq;1;6;ColegiolaEnsenanza;0;1;2;7+17?;24;24;0,166915894;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vn6tXNNv3Hn3C7E;1;6;ColegiolaEnsenanza;0;1;2;8+21?;29;34;0,184009552;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vn8hArW2l6jIY0D;1;6;ColegiolaEnsenanza;0;1;2;3+30?;33;33;0,200733185;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnA8PrdED6S8MVG;1;6;ColegiolaEnsenanza;0;1;3;13+10?;23;19;0,200767517;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnD0pb_CG63uxrT;1;6;ColegiolaEnsenanza;0;1;3;22+10?;32;38;0,184005737;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnFXfSTMY4GNby2;1;6;ColegiolaEnsenanza;0;1;3;17+10?;27;32;0,401504517;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnIJHTHHtpBDgKA;1;6;ColegiolaEnsenanza;0;1;3;33+10?;43;51;0,166915894;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnKT1Neyy-Tiqqa;1;6;ColegiolaEnsenanza;0;1;3;40+10?;50;60;0,200752258;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnN9jT5jHF4mtBj;1;6;ColegiolaEnsenanza;0;1;4;17+25?;42;42;0,184028625;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnPR3TQuqXNh0cT;1;6;ColegiolaEnsenanza;0;1;4;25+25?;50;40;0,200744629;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnRW1Q4vgxsHJ9s;1;6;ColegiolaEnsenanza;0;1;4;42+35?;77;92;0,184017181;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnTupsTIScD6e2k;1;6;ColegiolaEnsenanza;0;1;4;46+37?;83;99;0,200740814;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vnZiBhORwfzSdgB;1;6;ColegiolaEnsenanza;0;1;4;61+39?;100;100;0,200744629;1;¿-LcI0vkGIjxwNrwpwDEZ
¿-LcI0vncXZ-hSsvsX4Hb;1;6;ColegiolaEnsenanza;0;1;0;1+3?;4;4;11,86296463;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vneEkd3gmxdiLC9;1;6;ColegiolaEnsenanza;0;1;0;4+2?;6;6;13,03149033;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vnhgQEB4ha2xy0j;1;6;ColegiolaEnsenanza;0;1;0;4+3?;7;7;6,457363129;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vnjsqxCqaj0ZESb;1;6;ColegiolaEnsenanza;0;1;0;3+1?;4;4;7,260375977;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vnmFwCThceks6zG;1;6;ColegiolaEnsenanza;0;1;0;6+4?;10;10;10,47230148;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vnpCGbK1U0pB-G6;1;6;ColegiolaEnsenanza;0;1;1;1+10?;11;11;4,600452423;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vnsMmYXkNJ_RrTL;1;6;ColegiolaEnsenanza;0;1;1;3+10?;13;13;8,506549835;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vnvMQtUBuR7ZtR8;1;6;ColegiolaEnsenanza;0;1;1;5+10?;15;15;7,879324913;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vnzojcqNtUxdKJ0;1;6;ColegiolaEnsenanza;0;1;1;7+10?;17;17;12,27867699;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vo0I9ccerzxX_v4;1;6;ColegiolaEnsenanza;0;1;1;0+10?;10;10;5,470371246;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vo24fFn03J7v4dj;1;6;ColegiolaEnsenanza;0;1;2;2+12?;14;14;7,962955475;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vo57QYi8LlqMdwL;1;6;ColegiolaEnsenanza;0;1;2;6+11?;17;17;48,47414398;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vo7B-S0HJSWI0Dr;1;6;ColegiolaEnsenanza;0;1;2;7+17?;24;24;27,73659515;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vo9LMMS3_8OC0bG;1;6;ColegiolaEnsenanza;0;1;2;8+21?;29;29;10,36527348;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0voB1rgC6dMDqjpl;1;6;ColegiolaEnsenanza;0;1;2;3+30?;33;33;9,25109005;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0voEJxMw-_nqbWc0;1;6;ColegiolaEnsenanza;0;1;3;13+10?;23;23;18,41859055;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0voGKMSyPIq685Rp;1;6;ColegiolaEnsenanza;0;1;3;22+10?;32;38;9,702781677;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0voIzUn7OSB1rMjF;1;6;ColegiolaEnsenanza;0;1;3;17+10?;27;27;19,27167511;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0voQIQAQ69EGXNap;1;6;ColegiolaEnsenanza;0;1;3;33+10?;43;43;13,87831879;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0voUF8evt-Xgksiv;1;6;ColegiolaEnsenanza;0;1;3;40+10?;50;50;16,00960732;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0voX_ONN48wrzoyk;1;6;ColegiolaEnsenanza;0;1;4;17+25?;42;-;50,98308563;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0voZ5lEYMmjwTGda;1;6;ColegiolaEnsenanza;0;1;4;25+25?;50;60;9,669315338;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0voaNZpBcsbJuXql;1;6;ColegiolaEnsenanza;0;1;4;42+35?;77;-;60,16732788;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vod2N6zmDcVq1Wx;1;6;ColegiolaEnsenanza;0;1;4;46+37?;83;-;13,28277206;1;¿-LcI0vncXZ-hSsvsX4Ha
-LcI0vogXI-2HNKyJRjA;1;6;ColegiolaEnsenanza;0;1;4;61+39?;100;-;20,18508911;1;¿-LcI0vncXZ-hSsvsX4Ha
¿-LcI0vomvv5-vqBO1Qq8;1;10;ColegiolaEnsenanza;1;4;0;1+3?;4;3;5,908218861;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vop_h16ePUYqXP8;1;10;ColegiolaEnsenanza;1;4;0;4+2?;6;6;12,63036537;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vosATG7JL6Tz1g6;1;10;ColegiolaEnsenanza;1;4;0;4+3?;7;7;5,286348343;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vovURtxQ1F7HSFk;1;10;ColegiolaEnsenanza;1;4;0;3+1?;4;4;4,483366013;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0voyAIjLC72lk6lT;1;10;ColegiolaEnsenanza;1;4;0;6+4?;10;10;5,319795609;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vp0tl9LV24kM9l3;1;10;ColegiolaEnsenanza;1;4;1;1+10?;11;11;2,927562714;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vp24b1UgiGLZGWU;1;10;ColegiolaEnsenanza;1;4;1;3+10?;13;13;2,760280609;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vp5RtPh2e2BoOuS;1;10;ColegiolaEnsenanza;1;4;1;5+10?;15;15;2,27514267;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vp8AxK1k7fFDkC6;1;10;ColegiolaEnsenanza;1;4;1;7+10?;17;17;2,174766541;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpBvwoV3sDEFo2G;1;10;ColegiolaEnsenanza;1;4;1;0+10?;10;10;2,325313568;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpHlO-bHsncqNN5;1;10;ColegiolaEnsenanza;1;4;2;2+12?;14;14;3,814212799;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpLLZmxfwkNwFNP;1;10;ColegiolaEnsenanza;1;4;2;6+11?;17;17;7,377090454;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpRMeaAqwEE3jKy;1;10;ColegiolaEnsenanza;1;4;2;7+17?;24;24;11,26601124;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpTKQsAm6UcAfG8;1;10;ColegiolaEnsenanza;1;4;2;8+21?;29;29;22,33619881;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpWqalgWC8_Ta38;1;10;ColegiolaEnsenanza;1;4;2;3+30?;33;33;4,23241806;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpYlI5EINTy4X05;1;10;ColegiolaEnsenanza;1;4;3;13+10?;23;23;12,6466713;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vp_Yj7O-pWzrAeF;1;10;ColegiolaEnsenanza;1;4;3;22+10?;32;32;12,90539551;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpbMo9mHnf_MVfo;1;10;ColegiolaEnsenanza;1;4;3;17+10?;27;27;13,11550236;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpeLPgpKglo3SfM;1;10;ColegiolaEnsenanza;1;4;3;33+10?;43;43;7,109775543;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vphWjc2YeuPjrRV;1;10;ColegiolaEnsenanza;1;4;3;40+10?;50;50;6,892332077;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpkahILTaSyiJ06;1;10;ColegiolaEnsenanza;1;4;4;17+25?;42;34;11,35896301;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpmqDDgDlVa5vcc;1;10;ColegiolaEnsenanza;1;4;4;25+25?;50;40;8,715816498;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpoY4pBAULo-RH3;1;10;ColegiolaEnsenanza;1;4;4;42+35?;77;77;14,19612789;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpqiMsIP9Ry1xY8;1;10;ColegiolaEnsenanza;1;4;4;46+37?;83;83;19,65651512;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0vpt_c5wNGrbHVjN;1;10;ColegiolaEnsenanza;1;4;4;61+39?;100;80;14,42036438;1;¿-LcI0vomvv5-vqBO1Qq7
¿-LcI0xeqgQLXkxNKoYDn;1;8;ColegiolaEnsenanza;1;3;0;1+3?;4;4;6,754081249;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xg02kz7kNg7e3xc;1;8;ColegiolaEnsenanza;1;3;0;4+2?;6;6;3,424573421;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xg2_9s3FWeXC4dp;1;8;ColegiolaEnsenanza;1;3;0;4+3?;7;7;2,09171772;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xg5Lv4L1vcEggNk;1;8;ColegiolaEnsenanza;1;3;0;3+1?;4;4;2,412275314;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xg8GYdjq6kBb8aB;1;8;ColegiolaEnsenanza;1;3;0;6+4?;10;-;6,9836483;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgAraSwC-QpUPQy;1;8;ColegiolaEnsenanza;1;3;1;1+10?;11;11;3,103923798;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgCnsXlbWkiRbVF;1;8;ColegiolaEnsenanza;1;3;1;3+10?;13;13;2,462869644;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgEbcd464Mv0nYn;1;8;ColegiolaEnsenanza;1;3;1;5+10?;15;15;2,22678566;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgHgcoyaA5o7nfL;1;8;ColegiolaEnsenanza;1;3;1;7+10?;17;17;2,176239014;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgJWBitNJg7OTCH;1;8;ColegiolaEnsenanza;1;3;1;0+10?;10;10;2,007574081;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgLT4n2Dko7zeVY;1;8;ColegiolaEnsenanza;1;3;2;2+12?;14;14;2,15940094;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgNznHs7dSJBzui;1;8;ColegiolaEnsenanza;1;3;2;6+11?;17;17;3,98141098;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgPMla7Q6xmIZFE;1;8;ColegiolaEnsenanza;1;3;2;7+17?;24;24;4,352245331;1;¿-LcI0xeWcNDOaymiaMpz
-LcI0xgRDnKsj_dGShL-;1;8;ColegiolaEnsenanza;1;3;2;8+21?;29;29;7,170333862;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgVtDiYdWPAID8F;1;8;ColegiolaEnsenanza;1;3;2;3+30?;33;33;2,041545868;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgZo48aNYMcf4GX;1;8;ColegiolaEnsenanza;1;3;3;13+10?;23;23;4,235050201;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgaRxrbd6WaKM1d;1;8;ColegiolaEnsenanza;1;3;3;22+10?;32;32;4,541883469;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgcpzj7uyf_nYhI;1;8;ColegiolaEnsenanza;1;3;3;17+10?;27;27;4,015573025;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xge8xiXItTMr0fJ;1;8;ColegiolaEnsenanza;1;3;3;33+10?;43;43;7,423478127;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xggjOdBdcEA2iak;1;8;ColegiolaEnsenanza;1;3;3;40+10?;50;50;2,547655106;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgi1qhZUbhfhdpg;1;8;ColegiolaEnsenanza;1;3;4;17+25?;42;-;3,003126144;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgkLjCty5tdrLvD;1;8;ColegiolaEnsenanza;1;3;4;25+25?;50;50;5,281351089;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgmqoQ4quB6lhaM;1;8;ColegiolaEnsenanza;1;3;4;42+35?;77;-;5,484006882;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgodXppYguaWeW0;1;8;ColegiolaEnsenanza;1;3;4;46+37?;83;-;5,467288971;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgppOdqofsdu27C;1;8;ColegiolaEnsenanza;1;3;4;61+39?;100;100;12,52016068;1;¿-LcI0xeWcNDOaymiaMpz
¿-LcI0xgrpgOqjXI_qqPP;1;7;ColegiolaEnsenanza;1;2;0;1+3?;4;4;45,10863495;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xgtiI1VEMoEuW6I;1;7;ColegiolaEnsenanza;1;2;0;4+2?;6;6;11,00944519;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xgxVc4mzjDimIL9;1;7;ColegiolaEnsenanza;1;2;0;4+3?;7;7;13,88195896;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xgz3aA1tLcBeyBV;1;7;ColegiolaEnsenanza;1;2;0;3+1?;4;4;10,33898544;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xh0LWDbLP50ehG3;1;7;ColegiolaEnsenanza;1;2;0;6+4?;10;10;10,49372673;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xh29xeznm1od9Tw;1;7;ColegiolaEnsenanza;1;2;1;1+10?;11;11;7,304489136;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xh3Wt52cHk7Assm;1;7;ColegiolaEnsenanza;1;2;1;3+10?;13;13;7,43547821;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xh5hvJkRWBrKoAB;1;7;ColegiolaEnsenanza;1;2;1;5+10?;15;15;9,444812775;1;¿-LcI0xgrpgOqjXI_qqPO
-LcI0xh6gdBRvKG7KGY-;1;7;ColegiolaEnsenanza;1;2;1;7+10?;17;17;23,90875053;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xh8Ysc82a9mhzHH;1;7;ColegiolaEnsenanza;1;2;1;0+10?;10;10;3,963630676;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xh93pkJhHmGPvEn;1;7;ColegiolaEnsenanza;1;2;2;2+12?;14;14;5,229030609;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xhB9Jzd0dAemFyw;1;7;ColegiolaEnsenanza;1;2;2;6+11?;17;17;31,89791107;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xhD3OxuKKBbUZ4K;1;7;ColegiolaEnsenanza;1;2;2;7+17?;24;24;10,74547958;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xhEGr5qgWXR7w6U;1;7;ColegiolaEnsenanza;1;2;2;8+21?;29;29;27,63460541;1;¿-LcI0xgrpgOqjXI_qqPO
¿-LcI0xhGqFu10YctVsYF;1;7;ColegiolaEnsenanza;1;2;2;3+30?;33;33;10,00630951;1;¿-LcI0xgrpgOqjXI_qqPO
